tipo,indice,valor
CPU,1,0.61665
CPU,3,0.6
CPU,5,0.61665
CPU,7,0.63335
CPU,9,0.633325
CPU,11,0.616675
CPU,13,0.633325
CPU,15,0.61665
CPU,17,0.6
CPU,19,0.61665
CPU,21,0.63335
CPU,23,0.616675
CPU,25,0.65
CPU,27,0.633325
CPU,29,0.616675
CPU,31,0.63335
CPU,33,0.65
CPU,35,0.633325
CPU,37,0.71665
CPU,39,0.63335
CPU,41,0.7
CPU,43,0.63335
CPU,45,0.65
CPU,47,0.633325
CPU,49,0.65
CPU,51,0.65
CPU,53,0.666675
CPU,55,0.633325
CPU,57,0.65
CPU,59,0.65
CPU,61,0.73335
CPU,63,0.7
CPU,65,0.633325
CPU,67,0.7
CPU,69,0.733325
CPU,71,0.65
CPU,73,0.68335
CPU,75,0.66665
CPU,77,0.65
CPU,79,0.65
CPU,81,0.666675
CPU,83,0.65
CPU,85,0.65
CPU,87,0.65
CPU,89,0.633325
CPU,91,0.65
CPU,93,0.65
CPU,95,0.66665
CPU,97,0.666675
CPU,99,0.65
CPU,101,0.633325
CPU,103,0.65
CPU,105,0.65
CPU,107,0.65
CPU,109,0.66665
CPU,111,0.68335
CPU,113,0.68335
CPU,115,0.65
CPU,117,0.666675
CPU,119,0.65
CPU,121,0.66665
CPU,123,0.666675
CPU,125,0.66665
CPU,127,0.683325
CPU,129,0.683325
CPU,131,0.666675
CPU,133,0.68335
CPU,135,0.65
CPU,137,0.683325
CPU,139,0.68335
CPU,141,0.68335
CPU,143,0.666675
CPU,145,0.683325
CPU,147,0.683325
CPU,149,0.683325
CPU,151,0.683325
CPU,153,0.683325
CPU,155,0.71665
CPU,157,0.666675
CPU,159,0.7
CPU,161,0.666675
CPU,163,0.66665
CPU,165,0.66665
CPU,167,0.683325
CPU,169,0.683325
CPU,171,0.683325
CPU,173,0.683325
CPU,175,0.7
CPU,177,0.683325
CPU,179,0.68335
CPU,181,0.68335
CPU,183,0.666675
CPU,185,0.68335
CPU,187,0.68335
CPU,189,0.68335
CPU,191,0.7
CPU,193,0.683325
CPU,195,0.683325
CPU,197,0.683325
CPU,199,0.7
IO,0,2273.47
IO,2,2273.48
IO,4,2273.5
IO,6,2273.52
IO,8,2273.53
IO,10,2273.57
IO,12,2273.58
IO,14,2273.6
IO,16,2273.62
IO,18,2273.62
IO,20,2273.63
IO,22,2273.63
IO,24,2273.65
IO,26,2273.65
IO,28,2273.67
IO,30,2273.67
IO,32,2273.67
IO,34,2273.65
IO,36,2273.62
IO,38,2273.63
IO,40,2273.62
IO,42,2273.62
IO,44,2273.6
IO,46,2273.58
IO,48,2273.57
IO,50,2273.57
IO,52,2273.53
IO,54,2273.5
IO,56,2273.5
IO,58,2273.47
IO,60,2273.43
IO,62,2273.42
IO,64,2273.37
IO,66,2273.33
IO,68,2273.28
IO,70,2273.27
IO,72,2273.22
IO,74,2273.17
IO,76,2273.1
IO,78,2273.07
IO,80,2273.02
IO,82,2272.95
IO,84,2272.92
IO,86,2272.85
IO,88,2272.8
IO,90,2272.72
IO,92,2272.65
IO,94,2272.6
IO,96,2272.53
IO,98,2272.43
IO,100,2272.35
IO,102,2272.28
IO,104,2272.22
IO,106,2272.15
IO,108,2272.05
IO,110,2271.97
IO,112,2271.9
IO,114,2271.82
IO,116,2271.7
IO,118,2271.63
IO,120,2271.5
IO,122,2271.42
IO,124,2271.32
IO,126,2271.25
IO,128,2271.15
IO,130,2271.03
IO,132,2270.93
IO,134,2270.8
IO,136,2270.7
IO,138,2270.58
IO,140,2270.5
IO,142,2270.4
IO,144,2270.27
IO,146,2270.18
IO,148,2270.05
IO,150,2269.95
IO,152,2269.82
IO,154,2269.68
IO,156,2269.57
IO,158,2269.45
IO,160,2269.3
IO,162,2269.18
IO,164,2269.03
IO,166,2268.92
IO,168,2268.77
IO,170,2268.63
IO,172,2268.52
IO,174,2268.38
IO,176,2268.22
IO,178,2268.1
IO,180,2267.95
IO,182,2267.78
IO,184,2267.65
IO,186,2267.5
IO,188,2267.33
IO,190,2267.18
IO,192,2267.02
IO,194,2266.87
IO,196,2266.72
IO,198,2266.52
