tipo,indice,valor
CPU,1,0.61665
CPU,3,0.616675
CPU,5,0.616675
CPU,7,0.616675
CPU,9,0.616675
CPU,11,0.616675
CPU,13,0.633325
CPU,15,0.616675
CPU,17,0.616675
CPU,19,0.61665
CPU,21,0.633325
CPU,23,0.63335
CPU,25,0.633325
CPU,27,0.633325
CPU,29,0.633325
CPU,31,0.633325
CPU,33,0.666675
CPU,35,0.633325
CPU,37,0.633325
CPU,39,0.616675
CPU,41,0.616675
CPU,43,0.633325
CPU,45,0.65
CPU,47,0.633325
CPU,49,0.63335
CPU,51,0.63335
CPU,53,0.63335
CPU,55,0.65
CPU,57,0.666675
CPU,59,0.633325
CPU,61,0.65
CPU,63,0.65
CPU,65,0.65
CPU,67,0.63335
CPU,69,0.63335
CPU,71,0.66665
CPU,73,0.65
CPU,75,0.65
CPU,77,0.666675
CPU,79,0.61665
CPU,81,0.633325
CPU,83,0.666675
CPU,85,0.633325
CPU,87,0.66665
CPU,89,0.65
CPU,91,0.666675
CPU,93,0.683325
CPU,95,0.65
CPU,97,0.666675
CPU,99,0.65
CPU,101,0.65
CPU,103,0.7
CPU,105,0.63335
CPU,107,0.68335
CPU,109,0.683325
CPU,111,0.666675
CPU,113,0.683325
CPU,115,0.7
CPU,117,0.666675
CPU,119,0.666675
CPU,121,0.683325
CPU,123,0.716675
CPU,125,0.683325
CPU,127,0.683325
CPU,129,0.666675
CPU,131,0.7
CPU,133,0.666675
CPU,135,0.7
CPU,137,0.66665
CPU,139,0.65
CPU,141,0.666675
CPU,143,0.683325
CPU,145,0.683325
CPU,147,0.71665
CPU,149,0.68335
CPU,151,0.68335
CPU,153,0.68335
CPU,155,0.68335
CPU,157,0.666675
CPU,159,0.683325
CPU,161,0.71665
CPU,163,0.68335
CPU,165,0.716675
CPU,167,0.7
CPU,169,0.68335
CPU,171,0.7
CPU,173,0.7
CPU,175,0.683325
CPU,177,0.683325
CPU,179,0.683325
CPU,181,0.683325
CPU,183,0.68335
CPU,185,0.68335
CPU,187,0.683325
CPU,189,0.683325
CPU,191,0.683325
CPU,193,0.68335
CPU,195,0.683325
CPU,197,0.683325
CPU,199,0.68335
IO,0,2263.03
IO,2,2263.03
IO,4,2263.07
IO,6,2263.08
IO,8,2263.1
IO,10,2263.13
IO,12,2263.15
IO,14,2263.17
IO,16,2263.17
IO,18,2263.18
IO,20,2263.2
IO,22,2263.22
IO,24,2263.22
IO,26,2263.23
IO,28,2263.22
IO,30,2263.23
IO,32,2263.23
IO,34,2263.22
IO,36,2263.22
IO,38,2263.22
IO,40,2263.22
IO,42,2263.2
IO,44,2263.18
IO,46,2263.17
IO,48,2263.17
IO,50,2263.15
IO,52,2263.12
IO,54,2263.08
IO,56,2263.08
IO,58,2263.05
IO,60,2263.02
IO,62,2263
IO,64,2262.98
IO,66,2262.95
IO,68,2262.9
IO,70,2262.85
IO,72,2262.82
IO,74,2262.77
IO,76,2262.73
IO,78,2262.68
IO,80,2262.63
IO,82,2262.53
IO,84,2262.48
IO,86,2262.43
IO,88,2262.37
IO,90,2262.3
IO,92,2262.22
IO,94,2262.18
IO,96,2262.08
IO,98,2262.03
IO,100,2261.95
IO,102,2261.87
IO,104,2261.8
IO,106,2261.73
IO,108,2261.65
IO,110,2261.53
IO,112,2261.37
IO,114,2261.27
IO,116,2261.15
IO,118,2261.05
IO,120,2260.92
IO,122,2260.78
IO,124,2260.65
IO,126,2260.53
IO,128,2260.4
IO,130,2260.28
IO,132,2260.15
IO,134,2260.02
IO,136,2259.9
IO,138,2259.78
IO,140,2259.68
IO,142,2259.57
IO,144,2259.42
IO,146,2259.3
IO,148,2259.15
IO,150,2259
IO,152,2258.87
IO,154,2258.73
IO,156,2258.6
IO,158,2258.42
IO,160,2258.28
IO,162,2258.13
IO,164,2257.98
IO,166,2257.8
IO,168,2257.62
IO,170,2257.45
IO,172,2257.27
IO,174,2257.03
IO,176,2256.83
IO,178,2256.62
IO,180,2256.4
IO,182,2256.22
IO,184,2256.02
IO,186,2255.77
IO,188,2255.58
IO,190,2255.43
IO,192,2255.23
IO,194,2255.05
IO,196,2254.9
IO,198,2254.68
